"omschrijving,""status"",""underscore"",""discipline"",""underscore2"",""hoofdgroep"",""underscore3"",""object"",""underscore4"",""subobject01"",""underscore5"",""subobject02"",""underscore6"",""subobject03"",""underscore7"",""subobject04"",""underscore8"",""subobject05"",""streepje"",""bewerking"",""streepje2"",""schaal"",""aobject"",""sobject"",""laagnaam"",""lw_b"",""kl_b"",""kl_b_a"",""kl_b_gd"",""kl_b_gn"",""kl_b_v"",""lt_b"",""lw_n"",""kl_n"",""kl_n_a"",""kl_n_gd"",""kl_n_gn"",""kl_n_v"",""lt_n"",""lw_v"",""kl_v"",""kl_v_a"",""kl_v_gd"",""kl_v_gn"",""kl_v_v"",""lt_v"",""lw_t"",""kl_t"",""kl_t_a"",""kl_t_gd"",""kl_t_gn"",""kl_t_v"",""lt_t"",""vrkl_kort"",""vrkl_lang"",""id_nummer"",""kind_van"",""objectURI"",""kind_vanURI"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_RA_2.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_ROTONDE_RD_BP_6.80"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_LA_RA_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_GEBOGEN_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_RD_LA_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_RD_RA_2.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_VERDRIJF_LI_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_RD_RA_LA_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_RA_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_VISHAAK_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_LA_BRUG_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_ROTONDE_RD_BP_6.80"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_ROTONDE_RD_6.80"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_LA_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_RD_RA_2.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_RA_HAMERKOP_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_RA_BRUG_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_RA_HAMERKOP_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_ROTONDE_LA_6.80"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_RA_TUNNEL_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_LA_LA_BRUG_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_RD_RA_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_VISHAAK_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_GEBOGEN_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_VERDRIJF_LI_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_ROTONDE_RD_RA_LA_6.80"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_RA_RA_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_RD_RA_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_LA_2.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_LA_LA_BRUG_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_VERDRIJF_RE_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_LA_LA_TUNNEL_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""SVW-MARKERING_PIJL_COMBI_LA_TUNNEL_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_COMBI_RA_HAMERKOP_7.5"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
"MARKERING_PIJL,""*"","""",""**"","""",""VW"","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""","""",""V-SVW-MARKERING_PIJL_VERDRIJF_RE_5.0"","""",""0.18"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"",""0.35"",""7"",""7"",""7"",""7"",""7"",""V-CONTINUOUS-SO"",""0.35"",""7"",""7"",""7"",""7"",""7"",""CONTINUOUS"","""","""",""2570"",""2569"",""http://digitalbuildingdata.tech/nlcs/def/d5170803-8e46-48c8-b6c1-804230eea5c0"",""http://digitalbuildingdata.tech/nlcs/def/52b5f001-d3bf-4ded-a6a0-40eeb5d4ca4a"""
